YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure/Condition,Risk Adjuested Mortality Rate,# of Deaths,# of Cases,Hospital Ratings,LONGITUDE,LATITUDE
2012,Butte,Feather River Hospital,106040875,Hip Fracture,1.1,1,74,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,Heart Failure,1.2,2,135,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,Pneumonia,2.3,6,186,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,Pancreatic Resection,,,,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,Pancreatic Other,,,,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,GI Hemorrhage,3.6,5,121,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,Carotid Endarterectomy,0,0,17,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,PCI,,,,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,Acute Stroke Subarachnoid,,,,As Expected,-121.57218,39.75641
2012,Butte,Feather River Hospital,106040875,AAA Repair,,,,As Expected,-121.57218,39.75641
2012,Butte,Oroville Hospital,106040937,Espophageal Resection,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,GI Hemorrhage,1.1,2,174,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Pancreatic Other,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Craniotomy,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Acute Stroke Ischemic,2.6,1,86,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Hip Fracture,1.6,1,64,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Pneumonia,0.8,2,306,Better,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Acute Stroke Subarachnoid,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Carotid Endarterectomy,0,0,20,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Pancreatic Cancer,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Acute Stroke,8.9,5,93,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Heart Failure,1.2,3,275,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,PCI,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Pancreatic Resection,,,,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,Acute Stroke Hemorrhagic,26.9,3,6,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,AMI,6.8,5,38,As Expected,-121.5428,39.50485
2012,Butte,Oroville Hospital,106040937,AAA Repair,,,,As Expected,-121.5428,39.50485
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Acute Stroke Hemorrhagic,26.2,16,79,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,AMI,5.2,16,363,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,GI Hemorrhage,3.3,7,261,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Hip Fracture,3.2,5,18,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Carotid Endarterectomy,0,0,88,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Acute Stroke Ischemic,5.9,15,242,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Heart Failure,3,8,234,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Espophageal Resection,,,,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Acute Stroke,10.8,32,328,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Acute Stroke Subarachnoid,23.7,1,7,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Pneumonia,,,,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Pancreatic Resection,,,,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Pancreatic Other,,,,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Pancreatic Cancer,,,,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,PCI,2.1,5,282,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,Craniotomy,8.8,2,35,As Expected,-121.84922,39.74224
2012,Butte,Enloe Medical Center – Esplanade Campus,106040962,AAA Repair,0,0,25,As Expected,-121.84922,39.74224
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Pancreatic Resection,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Carotid Endarterectomy,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Pancreatic Other,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Heart Failure,8.4,5,60,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Hip Fracture,0,0,34,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Espophageal Resection,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Pancreatic Cancer,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Craniotomy,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,PCI,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,GI Hemorrhage,0,0,20,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,AAA Repair,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Pneumonia,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,AMI,23.4,4,6,Worse,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Acute Stroke Ischemic,11.5,3,24,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Acute Stroke Hemorrhagic,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Acute Stroke Subarachnoid,,,,As Expected,-120.67105,38.19021
2012,Calaveras,Mark Twain Saint Joseph’s Hospital,106050932,Acute Stroke,20.8,3,24,As Expected,-120.67105,38.19021
2012,Colusa,Colusa Regional Medical Center,106060870,AAA Repair,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Espophageal Resection,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Acute Stroke,0,0,9,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Acute Stroke Subarachnoid,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,PCI,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Pancreatic Other,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Acute Stroke Hemorrhagic,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Craniotomy,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Acute Stroke Ischemic,0,0,9,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Pancreatic Cancer,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,GI Hemorrhage,0,0,12,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Heart Failure,9.9,2,33,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Pneumonia,5,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Hip Fracture,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Carotid Endarterectomy,,,,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,AMI,22.8,3,10,As Expected,-122.00031,39.20727
2012,Colusa,Colusa Regional Medical Center,106060870,Pancreatic Resection,,,,As Expected,-122.00031,39.20727
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,AMI,5.9,12,176,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Acute Stroke Hemorrhagic,13.3,2,13,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Pancreatic Cancer,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Carotid Endarterectomy,0,0,3,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,AAA Repair,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Pancreatic Resection,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Hip Fracture,11.5,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,GI Hemorrhage,2.5,3,139,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Craniotomy,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,PCI,3.7,2,107,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Acute Stroke Ischemic,3.8,4,137,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Espophageal Resection,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Acute Stroke Subarachnoid,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Acute Stroke,6.3,6,150,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Heart Failure,2.3,7,450,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Pancreatic Other,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Doctors Medical Center – San Pablo,106070904,Pneumonia,,,,As Expected,-122.33866,37.95279
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Pancreatic Cancer,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Acute Stroke Hemorrhagic,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Pneumonia,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,PCI,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Hip Fracture,4,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Heart Failure,2.8,4,246,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,GI Hemorrhage,3.2,2,82,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Craniotomy,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Pancreatic Other,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Carotid Endarterectomy,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Acute Stroke Subarachnoid,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Acute Stroke Ischemic,11.6,3,70,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,AAA Repair,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Acute Stroke,18.5,3,71,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Pancreatic Resection,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,Espophageal Resection,,,,As Expected,-122.13101,38.00646
2012,Contra Costa,Contra Costa Regional Medical Center,106070924,AMI,0,0,21,As Expected,-122.13101,38.00646
2012,Contra Costa,Sutter Delta Medical Center,106070934,Carotid Endarterectomy,0,0,3,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Pancreatic Cancer,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Espophageal Resection,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,GI Hemorrhage,0,0,169,Better,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,AAA Repair,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,PCI,4.9,7,99,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,AMI,6.5,12,158,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Hip Fracture,2.3,2,58,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Craniotomy,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Heart Failure,1.4,5,337,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Pancreatic Resection,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Acute Stroke Subarachnoid,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Acute Stroke,3.8,3,82,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Acute Stroke Ischemic,2.2,2,76,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Acute Stroke Hemorrhagic,0,0,5,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Pneumonia,1.9,3,,As Expected,-121.8054,37.98222
2012,Contra Costa,Sutter Delta Medical Center,106070934,Pancreatic Other,,,,As Expected,-121.8054,37.98222
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,AAA Repair,,,,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Acute Stroke Ischemic,7,25,247,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Acute Stroke,12.3,95,448,Worse,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Pancreatic Other,0,0,4,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Heart Failure,2.7,15,368,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Acute Stroke Subarachnoid,28.4,11,36,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Espophageal Resection,,,,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Craniotomy,7.8,20,145,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Pneumonia,,,,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,PCI,2.4,2,69,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Carotid Endarterectomy,0,0,26,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Hip Fracture,,,,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Acute Stroke Hemorrhagic,28.6,59,165,Worse,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Pancreatic Cancer,,,,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Pancreatic Resection,0,0,5,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,AMI,7.7,19,158,As Expected,-122.04183,37.91434
2012,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,GI Hemorrhage,1.7,6,315,As Expected,-122.04183,37.91434
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,PCI,2.2,4,265,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Acute Stroke Ischemic,6.5,15,188,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Acute Stroke Hemorrhagic,24.3,12,36,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Hip Fracture,4.2,,,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Pancreatic Cancer,0,0,10,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,AAA Repair,0,0,29,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Craniotomy,,,,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Espophageal Resection,0,0,5,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Pneumonia,,,,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Pancreatic Resection,0,0,20,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Carotid Endarterectomy,2.2,1,48,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,AMI,5.2,12,273,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,GI Hemorrhage,1.6,4,285,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Pancreatic Other,0,0,10,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Acute Stroke,10.6,27,225,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Acute Stroke Subarachnoid,,,,As Expected,-122.05828,37.8923
2012,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Heart Failure,4.7,18,351,As Expected,-122.05828,37.8923
2012,Contra Costa,John Muir Medical Center – Concord Campus,106071018,Heart Failure,5,20,352,Worse,-122.03874,37.98615
